"block","plotID","plotName","tree_species_richness","mycorrhizal_type","composition","trapID","Ac","Ae","Be","Ca","Fa","Fr","Pr","Qu","So","Ti","cont","trap_condition","Ac_m2","Ae_m2","Be_m2","Ca_m2","Fa_m2","Fr_m2","Pr_m2","Qu_m2","So_m2","Ti_m2","cont_m2","month","div","blk","myc","sr","sr_myc","month1"
1,33,"33.A1",1,"AMF","Ae","B",NA,17.13,NA,NA,NA,NA,NA,NA,NA,NA,0.25,"ok",NA,30.4533333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,"2023-10","1","1","AM",1,"1_AM","October"
1,33,"33.A1",1,"AMF","Ae","C",NA,71.11,NA,NA,NA,NA,NA,NA,NA,NA,1.3,"ok",NA,126.417777777778,NA,NA,NA,NA,NA,NA,NA,NA,2.31111111111111,"2023-10","1","1","AM",1,"1_AM","October"
1,33,"33.A1",1,"AMF","Ae","A",NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,4.06,"ok",NA,1.12,NA,NA,NA,NA,NA,NA,NA,NA,7.21777777777778,"2023-11","1","1","AM",1,"1_AM","November"
1,33,"33.A1",1,"AMF","Ae","B",NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,0.71,"ok",NA,0.0711111111111111,NA,NA,NA,NA,NA,NA,NA,NA,1.26222222222222,"2023-11","1","1","AM",1,"1_AM","November"
1,33,"33.A1",1,"AMF","Ae","C",NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"ok",NA,0.657777777777778,NA,NA,NA,NA,NA,NA,NA,NA,0.391111111111111,"2023-11","1","1","AM",1,"1_AM","November"
1,33,"33.A1",1,"AMF","Ae","A",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"no_stone",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023-12","1","1","AM",1,"1_AM","December"
1,33,"33.A1",1,"AMF","Ae","B",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023-12","1","1","AM",1,"1_AM","December"
1,33,"33.A1",1,"AMF","Ae","C",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"no_stone",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023-12","1","1","AM",1,"1_AM","December"
1,33,"33.A1",1,"AMF","Ae","A",NA,0.087,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok",NA,0.154666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0,"2024-01","1","1","AM",1,"1_AM","January"
1,33,"33.A1",1,"AMF","Ae","B",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2024-01","1","1","AM",1,"1_AM","January"
1,33,"33.A1",1,"AMF","Ae","C",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.075,"ok",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.133333333333333,"2024-01","1","1","AM",1,"1_AM","January"
1,33,"33.A1",1,"AMF","Ae","A",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2024-02","1","1","AM",1,"1_AM","February"
1,33,"33.A1",1,"AMF","Ae","B",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"no_stone",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2024-02","1","1","AM",1,"1_AM","February"
1,33,"33.A1",1,"AMF","Ae","C",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2024-02","1","1","AM",1,"1_AM","February"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","A",NA,NA,NA,4.27,0.04,NA,NA,0.76,NA,0.137,0,"ok",NA,NA,NA,7.59111111111111,0.0711111111111111,NA,NA,1.35111111111111,NA,0.243555555555556,0,"2023-03","4","1","EM",4,"4_EM","March"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","B",NA,NA,NA,1.49,0,NA,NA,0.33,NA,0,0,"ok",NA,NA,NA,2.64888888888889,0,NA,NA,0.586666666666667,NA,0,0,"2023-03","4","1","EM",4,"4_EM","March"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","C",NA,NA,NA,4.65,0.084,NA,NA,1.05,NA,0,0,"ok",NA,NA,NA,8.26666666666667,0.149333333333333,NA,NA,1.86666666666667,NA,0,0,"2023-03","4","1","EM",4,"4_EM","March"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","A",NA,NA,NA,0.769,0.51,NA,NA,0.245,NA,0,0,"ok",NA,NA,NA,1.36711111111111,0.906666666666667,NA,NA,0.435555555555556,NA,0,0,"2023-04","4","1","EM",4,"4_EM","April"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","B",NA,NA,NA,0.225,0.304,NA,NA,0.504,NA,0,0,"ok",NA,NA,NA,0.4,0.540444444444444,NA,NA,0.896,NA,0,0,"2023-04","4","1","EM",4,"4_EM","April"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","C",NA,NA,NA,0.073,0.52,NA,NA,0.648,NA,0,0,"ok",NA,NA,NA,0.129777777777778,0.924444444444445,NA,NA,1.152,NA,0,0,"2023-04","4","1","EM",4,"4_EM","April"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","A",NA,NA,NA,0.078,0.055,NA,NA,0,NA,0,0.01,"ok",NA,NA,NA,0.138666666666667,0.0977777777777778,NA,NA,0,NA,0,0.0177777777777778,"2023-05","4","1","EM",4,"4_EM","May"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","B",NA,NA,NA,0.038,0.278,NA,NA,0.072,NA,0,0,"ok",NA,NA,NA,0.0675555555555555,0.494222222222222,NA,NA,0.128,NA,0,0,"2023-05","4","1","EM",4,"4_EM","May"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","C",NA,NA,NA,0.142,0.035,NA,NA,0.037,NA,0.195,0.049,"ok",NA,NA,NA,0.252444444444444,0.0622222222222222,NA,NA,0.0657777777777778,NA,0.346666666666667,0.0871111111111111,"2023-05","4","1","EM",4,"4_EM","May"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","A",NA,NA,NA,1.67,0.024,NA,NA,0.079,NA,1.313,0.077,"ok",NA,NA,NA,2.96888888888889,0.0426666666666667,NA,NA,0.140444444444444,NA,2.33422222222222,0.136888888888889,"2023-06","4","1","EM",4,"4_EM","June"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","B",NA,NA,NA,1.102,0.073,NA,NA,0.446,NA,0.299,0,"ok",NA,NA,NA,1.95911111111111,0.129777777777778,NA,NA,0.792888888888889,NA,0.531555555555556,0,"2023-06","4","1","EM",4,"4_EM","June"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","C",NA,NA,NA,0.855,0.014,NA,NA,0.086,NA,2.618,0.177,"ok",NA,NA,NA,1.52,0.0248888888888889,NA,NA,0.152888888888889,NA,4.65422222222222,0.314666666666667,"2023-06","4","1","EM",4,"4_EM","June"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","A",NA,NA,NA,13.37,0.297,NA,NA,0.963,NA,1.872,NA,"ok",NA,NA,NA,23.7688888888889,0.528,NA,NA,1.712,NA,3.328,NA,"2023-07","4","1","EM",4,"4_EM","July"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","B",NA,NA,NA,11.12,0,NA,NA,1.215,NA,4.269,0.159,"ok",NA,NA,NA,19.7688888888889,0,NA,NA,2.16,NA,7.58933333333333,0.282666666666667,"2023-07","4","1","EM",4,"4_EM","July"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","C",NA,NA,NA,16.88,0.043,NA,NA,0.022,NA,14.04,NA,"ok",NA,NA,NA,30.0088888888889,0.0764444444444444,NA,NA,0.0391111111111111,NA,24.96,NA,"2023-07","4","1","EM",4,"4_EM","July"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","A",NA,NA,NA,2.51,0,NA,NA,0.229,NA,3.28,0.763,"ok",NA,NA,NA,4.46222222222222,0,NA,NA,0.407111111111111,NA,5.83111111111111,1.35644444444444,"2023-08","4","1","EM",4,"4_EM","August"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","B",NA,NA,NA,5.36,0,NA,NA,2.135,NA,7.72,0.673,"ok",NA,NA,NA,9.52888888888889,0,NA,NA,3.79555555555556,NA,13.7244444444444,1.19644444444444,"2023-08","4","1","EM",4,"4_EM","August"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","C",NA,NA,NA,3.53,0.14,NA,NA,0.375,NA,6.02,0,"ok",NA,NA,NA,6.27555555555556,0.248888888888889,NA,NA,0.666666666666667,NA,10.7022222222222,0,"2023-08","4","1","EM",4,"4_EM","August"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","A",NA,NA,NA,3.41,0.16,NA,NA,0.36,NA,27.97,0.13,"ok",NA,NA,NA,6.06222222222222,0.284444444444444,NA,NA,0.64,NA,49.7244444444444,0.231111111111111,"2023-09","4","1","EM",4,"4_EM","September"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","B",NA,NA,NA,3.58,0,NA,NA,2.06,NA,42.21,0.08,"ok",NA,NA,NA,6.36444444444444,0,NA,NA,3.66222222222222,NA,75.04,0.142222222222222,"2023-09","4","1","EM",4,"4_EM","September"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","C",NA,NA,NA,2.75,0,NA,NA,0.28,NA,38.54,0.63,"ok",NA,NA,NA,4.88888888888889,0,NA,NA,0.497777777777778,NA,68.5155555555556,1.12,"2023-09","4","1","EM",4,"4_EM","September"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","A",NA,NA,NA,14.83,0.72,NA,NA,2.27,NA,24.97,0.19,"ok",NA,NA,NA,26.3644444444444,1.28,NA,NA,4.03555555555556,NA,44.3911111111111,0.337777777777778,"2023-10","4","1","EM",4,"4_EM","October"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","B",NA,NA,NA,19.3,0.64,NA,NA,5.77,NA,39.07,1.26,"ok",NA,NA,NA,34.3111111111111,1.13777777777778,NA,NA,10.2577777777778,NA,69.4577777777778,2.24,"2023-10","4","1","EM",4,"4_EM","October"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","C",NA,NA,NA,23.43,1.19,NA,NA,1.32,NA,28.1,1.16,"ok",NA,NA,NA,41.6533333333333,2.11555555555556,NA,NA,2.34666666666667,NA,49.9555555555556,2.06222222222222,"2023-10","4","1","EM",4,"4_EM","October"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","A",NA,NA,NA,32.29,2.88,NA,NA,14.33,NA,21.27,1.22,"ok",NA,NA,NA,57.4044444444444,5.12,NA,NA,25.4755555555556,NA,37.8133333333333,2.16888888888889,"2023-11","4","1","EM",4,"4_EM","November"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","B",NA,NA,NA,18.61,5.07,NA,NA,4.64,NA,5.49,1.61,"ok",NA,NA,NA,33.0844444444444,9.01333333333333,NA,NA,8.24888888888889,NA,9.76,2.86222222222222,"2023-11","4","1","EM",4,"4_EM","November"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","C",NA,NA,NA,30.71,5.88,NA,NA,13.77,NA,20.57,1.65,"ok",NA,NA,NA,54.5955555555556,10.4533333333333,NA,NA,24.48,NA,36.5688888888889,2.93333333333333,"2023-11","4","1","EM",4,"4_EM","November"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","A",NA,NA,NA,0.282,0.036,NA,NA,0.198,NA,0,0,"ok",NA,NA,NA,0.501333333333333,0.064,NA,NA,0.352,NA,0,0,"2023-12","4","1","EM",4,"4_EM","December"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","B",NA,NA,NA,0,0,NA,NA,0.043,NA,0,0,"ok",NA,NA,NA,0,0,NA,NA,0.0764444444444444,NA,0,0,"2023-12","4","1","EM",4,"4_EM","December"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","C",NA,NA,NA,0.082,0,NA,NA,0,NA,0,0,"no_stone",NA,NA,NA,0.145777777777778,0,NA,NA,0,NA,0,0,"2023-12","4","1","EM",4,"4_EM","December"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","A",NA,NA,NA,0.165,0,NA,NA,0.094,NA,0,0,"ok",NA,NA,NA,0.293333333333333,0,NA,NA,0.167111111111111,NA,0,0,"2024-01","4","1","EM",4,"4_EM","January"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","B",NA,NA,NA,0,0,NA,NA,0,NA,0,0,"ok",NA,NA,NA,0,0,NA,NA,0,NA,0,0,"2024-01","4","1","EM",4,"4_EM","January"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","C",NA,NA,NA,0,0,NA,NA,0,NA,0,0,"no_stone",NA,NA,NA,0,0,NA,NA,0,NA,0,0,"2024-01","4","1","EM",4,"4_EM","January"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","A",NA,NA,NA,0.143,0,NA,NA,0.716,NA,0,NA,"ok",NA,NA,NA,0.254222222222222,0,NA,NA,1.27288888888889,NA,0,NA,"2024-02","4","1","EM",4,"4_EM","February"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","B",NA,NA,NA,0.013,0,NA,NA,0,NA,0,NA,"ok",NA,NA,NA,0.0231111111111111,0,NA,NA,0,NA,0,NA,"2024-02","4","1","EM",4,"4_EM","February"
1,34,"34.E4",4,"EMF","Ca|Fa|Qu|Ti","C",NA,NA,NA,0.74,0,NA,NA,0.123,NA,0,NA,"ok",NA,NA,NA,1.31555555555556,0,NA,NA,0.218666666666667,NA,0,NA,"2024-02","4","1","EM",4,"4_EM","February"
1,35,"35.A2",2,"AMF","Ac|Ae","A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023-03","2","1","AM",2,"2_AM","March"
1,35,"35.A2",2,"AMF","Ac|Ae","B",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.461,"ok",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.819555555555556,"2023-03","2","1","AM",2,"2_AM","March"
1,35,"35.A2",2,"AMF","Ac|Ae","C",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.099,"ok",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.176,"2023-03","2","1","AM",2,"2_AM","March"
1,35,"35.A2",2,"AMF","Ac|Ae","A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023-04","2","1","AM",2,"2_AM","April"
1,35,"35.A2",2,"AMF","Ac|Ae","B",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023-04","2","1","AM",2,"2_AM","April"
1,35,"35.A2",2,"AMF","Ac|Ae","C",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.026,"ok",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0462222222222222,"2023-04","2","1","AM",2,"2_AM","April"
1,35,"35.A2",2,"AMF","Ac|Ae","A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023-05","2","1","AM",2,"2_AM","May"
1,35,"35.A2",2,"AMF","Ac|Ae","B",0.217,0,NA,NA,NA,NA,NA,NA,NA,NA,0.029,"ok",0.385777777777778,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0515555555555556,"2023-05","2","1","AM",2,"2_AM","May"
1,35,"35.A2",2,"AMF","Ac|Ae","C",0.142,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok",0.252444444444444,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023-05","2","1","AM",2,"2_AM","May"
1,35,"35.A2",2,"AMF","Ac|Ae","A",0.544,0.384,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok",0.967111111111111,0.682666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023-06","2","1","AM",2,"2_AM","June"
1,35,"35.A2",2,"AMF","Ac|Ae","B",1.109,0.078,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok",1.97155555555556,0.138666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023-06","2","1","AM",2,"2_AM","June"
1,35,"35.A2",2,"AMF","Ac|Ae","C",1.218,0.039,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok",2.16533333333333,0.0693333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023-06","2","1","AM",2,"2_AM","June"
1,35,"35.A2",2,"AMF","Ac|Ae","A",4.213,7.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ok",7.48977777777778,13.0844444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-07","2","1","AM",2,"2_AM","July"
1,35,"35.A2",2,"AMF","Ac|Ae","B",8.95,1.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ok",15.9111111111111,3.49511111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-07","2","1","AM",2,"2_AM","July"
1,35,"35.A2",2,"AMF","Ac|Ae","C",9.28,2.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ok",16.4977777777778,3.68888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-07","2","1","AM",2,"2_AM","July"
1,35,"35.A2",2,"AMF","Ac|Ae","A",9.86,6.93,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok",17.5288888888889,12.32,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023-08","2","1","AM",2,"2_AM","August"
1,35,"35.A2",2,"AMF","Ac|Ae","B",7.02,3.09,NA,NA,NA,NA,NA,NA,NA,NA,0.892,"ok",12.48,5.49333333333333,NA,NA,NA,NA,NA,NA,NA,NA,1.58577777777778,"2023-08","2","1","AM",2,"2_AM","August"
1,35,"35.A2",2,"AMF","Ac|Ae","C",10.85,3.44,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok",19.2888888888889,6.11555555555556,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023-08","2","1","AM",2,"2_AM","August"
1,35,"35.A2",2,"AMF","Ac|Ae","A",8.25,11.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ok",14.6666666666667,20.6044444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09","2","1","AM",2,"2_AM","September"
1,35,"35.A2",2,"AMF","Ac|Ae","B",12.57,3.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ok",22.3466666666667,5.88444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09","2","1","AM",2,"2_AM","September"
1,35,"35.A2",2,"AMF","Ac|Ae","C",10.63,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ok",18.8977777777778,5.52888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09","2","1","AM",2,"2_AM","September"
1,35,"35.A2",2,"AMF","Ac|Ae","A",81.51,7.88,NA,NA,NA,NA,NA,NA,NA,NA,0.789,"ok",144.906666666667,14.0088888888889,NA,NA,NA,NA,NA,NA,NA,NA,1.40266666666667,"2023-10","2","1","AM",2,"2_AM","October"
1,35,"35.A2",2,"AMF","Ac|Ae","B",133.75,0.923,NA,NA,NA,NA,NA,NA,NA,NA,0.42,"ok",237.777777777778,1.64088888888889,NA,NA,NA,NA,NA,NA,NA,NA,0.746666666666667,"2023-10","2","1","AM",2,"2_AM","October"
1,35,"35.A2",2,"AMF","Ac|Ae","C",132.72,2.9,NA,NA,NA,NA,NA,NA,NA,NA,0.566,"ok",235.946666666667,5.15555555555556,NA,NA,NA,NA,NA,NA,NA,NA,1.00622222222222,"2023-10","2","1","AM",2,"2_AM","October"
1,35,"35.A2",2,"AMF","Ac|Ae","A",0.09,0,NA,NA,NA,NA,NA,NA,NA,NA,0.03,"ok",0.16,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0533333333333333,"2023-11","2","1","AM",2,"2_AM","November"
1,35,"35.A2",2,"AMF","Ac|Ae","B",2.3,0.16,NA,NA,NA,NA,NA,NA,NA,NA,1.41,"ok",4.08888888888889,0.284444444444444,NA,NA,NA,NA,NA,NA,NA,NA,2.50666666666667,"2023-11","2","1","AM",2,"2_AM","November"
1,35,"35.A2",2,"AMF","Ac|Ae","C",0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ok",0.0177777777777778,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-11","2","1","AM",2,"2_AM","November"
1,35,"35.A2",2,"AMF","Ac|Ae","A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"no_stone",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023-12","2","1","AM",2,"2_AM","December"
1,35,"35.A2",2,"AMF","Ac|Ae","B",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023-12","2","1","AM",2,"2_AM","December"
1,35,"35.A2",2,"AMF","Ac|Ae","C",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"no_stone",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023-12","2","1","AM",2,"2_AM","December"
1,35,"35.A2",2,"AMF","Ac|Ae","A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2024-01","2","1","AM",2,"2_AM","January"
1,35,"35.A2",2,"AMF","Ac|Ae","B",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2024-01","2","1","AM",2,"2_AM","January"
1,35,"35.A2",2,"AMF","Ac|Ae","C",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.086,"ok",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.152888888888889,"2024-01","2","1","AM",2,"2_AM","January"
1,35,"35.A2",2,"AMF","Ac|Ae","A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_stone",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-02","2","1","AM",2,"2_AM","February"
1,35,"35.A2",2,"AMF","Ac|Ae","B",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_stone",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-02","2","1","AM",2,"2_AM","February"
1,35,"35.A2",2,"AMF","Ac|Ae","C",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"broken",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-02","2","1","AM",2,"2_AM","February"
1,36,"36.AE4",4,"AMF+EMF","Ac|Pr|Fa|Ti","A",0,NA,NA,NA,0.071,NA,0,NA,NA,0,0,"ok",0,NA,NA,NA,0.126222222222222,NA,0,NA,NA,0,0,"2023-03","4","1","AM + EM",4,"4_AM + EM","March"
1,36,"36.AE4",4,"AMF+EMF","Ac|Pr|Fa|Ti","B",0,NA,NA,NA,0.014,NA,0,NA,NA,0,0,"ok",0,NA,NA,NA,0.0248888888888889,NA,0,NA,NA,0,0,"2023-03","4","1","AM + EM",4,"4_AM + EM","March"
1,36,"36.AE4",4,"AMF+EMF","Ac|Pr|Fa|Ti","C",0,NA,NA,NA,0,NA,0,NA,NA,0,0,"ok",0,NA,NA,NA,0,NA,0,NA,NA,0,0,"2023-03","4","1","AM + EM",4,"4_AM + EM","March"
1,36,"36.AE4",4,"AMF+EMF","Ac|Pr|Fa|Ti","A",0,NA,NA,NA,0.046,NA,0,NA,NA,0,0,"ok",0,NA,NA,NA,0.0817777777777778,NA,0,NA,NA,0,0,"2023-04","4","1","AM + EM",4,"4_AM + EM","April"
1,36,"36.AE4",4,"AMF+EMF","Ac|Pr|Fa|Ti","B",0,NA,NA,NA,0,NA,0,NA,NA,0,0,"ok",0,NA,NA,NA,0,NA,0,NA,NA,0,0,"2023-04","4","1","AM + EM",4,"4_AM + EM","April"
1,36,"36.AE4",4,"AMF+EMF","Ac|Pr|Fa|Ti","C",0,NA,NA,NA,0.094,NA,0,NA,NA,0,0,"ok",0,NA,NA,NA,0.167111111111111,NA,0,NA,NA,0,0,"2023-04","4","1","AM + EM",4,"4_AM + EM","April"
1,36,"36.AE4",4,"AMF+EMF","Ac|Pr|Fa|Ti","A",0.287,NA,NA,NA,0,NA,0.014,NA,NA,0.029,0,"ok",0.510222222222222,NA,NA,NA,0,NA,0.0248888888888889,NA,NA,0.0515555555555556,0,"2023-05","4","1","AM + EM",4,"4_AM + EM","May"
1,36,"36.AE4",4,"AMF+EMF","Ac|Pr|Fa|Ti","B",0,NA,NA,NA,0.007,NA,0.019,NA,NA,0.145,0.092,"ok",0,NA,NA,NA,0.0124444444444444,NA,0.0337777777777778,NA,NA,0.257777777777778,0.163555555555556,"2023-05","4","1","AM + EM",4,"4_AM + EM","May"
1,36,"36.AE4",4,"AMF+EMF","Ac|Pr|Fa|Ti","C",0,NA,NA,NA,0,NA,0.089,NA,NA,0.224,0.054,"ok",0,NA,NA,NA,0,NA,0.158222222222222,NA,NA,0.398222222222222,0.096,"2023-05","4","1","AM + EM",4,"4_AM + EM","May"
1,36,"36.AE4",4,"AMF+EMF","Ac|Pr|Fa|Ti","A",0.067,NA,NA,NA,0,NA,0.767,NA,NA,0.461,0.094,"ok",0.119111111111111,NA,NA,NA,0,NA,1.36355555555556,NA,NA,0.819555555555556,0.167111111111111,"2023-06","4","1","AM + EM",4,"4_AM + EM","June"
1,36,"36.AE4",4,"AMF+EMF","Ac|Pr|Fa|Ti","B",0.341,NA,NA,NA,0,NA,1.037,NA,NA,0.031,0,"ok",0.606222222222222,NA,NA,NA,0,NA,1.84355555555556,NA,NA,0.0551111111111111,0,"2023-06","4","1","AM + EM",4,"4_AM + EM","June"
1,36,"36.AE4",4,"AMF+EMF","Ac|Pr|Fa|Ti","C",0.639,NA,NA,NA,0,NA,2.021,NA,NA,0.096,0,"ok",1.136,NA,NA,NA,0,NA,3.59288888888889,NA,NA,0.170666666666667,0,"2023-06","4","1","AM + EM",4,"4_AM + EM","June"
1,36,"36.AE4",4,"AMF+EMF","Ac|Pr|Fa|Ti","A",0.877,NA,NA,NA,0,NA,4.983,NA,NA,1.165,NA,"ok",1.55911111111111,NA,NA,NA,0,NA,8.85866666666667,NA,NA,2.07111111111111,NA,"2023-07","4","1","AM + EM",4,"4_AM + EM","July"
1,36,"36.AE4",4,"AMF+EMF","Ac|Pr|Fa|Ti","B",3.449,NA,NA,NA,0,NA,3.724,NA,NA,0.207,NA,"ok",6.13155555555555,NA,NA,NA,0,NA,6.62044444444444,NA,NA,0.368,NA,"2023-07","4","1","AM + EM",4,"4_AM + EM","July"
1,36,"36.AE4",4,"AMF+EMF","Ac|Pr|Fa|Ti","C",6.195,NA,NA,NA,0.064,NA,9.693,NA,NA,0.864,0.114,"ok",11.0133333333333,NA,NA,NA,0.113777777777778,NA,17.232,NA,NA,1.536,0.202666666666667,"2023-07","4","1","AM + EM",4,"4_AM + EM","July"
1,36,"36.AE4",4,"AMF+EMF","Ac|Pr|Fa|Ti","A",1.032,NA,NA,NA,0,NA,6.9,NA,NA,0.888,0.071,"ok",1.83466666666667,NA,NA,NA,0,NA,12.2666666666667,NA,NA,1.57866666666667,0.126222222222222,"2023-08","4","1","AM + EM",4,"4_AM + EM","August"
